,Tweet,Sentiment
699,"960. ""“Meski ini hanya simulasi, dari prosesnya tampak jelas bahwa kini betapa mudahnya pemerintah melakukan pembelian jasa pengiriman paket melalui Katalog Elektronik LKPP,” ujar Anas""",960. Positif
700,"961. ""Simulasi pengiriman paket itu diterima oleh Kepala LKPP Abdullah Azwar Anas yang sedang menghadiri HUT PT Pos ke-276. https://t.co/UxGKvn5OHL""",961. Netral
701,"962. ""terhadap produk jasa pengiriman Pos Ekspress PT. Pos Indonesia dalam rangka pengiriman suvenir yang telah dibeli Wakil Gubernur Jawa Barat dari penyedia UMK untuk disampaikan kepada Kepala LKPP.""",962. Positif
702,"963. ""Seremoni transaksi jasa pengiriman PT Pos Indonesia ke e-Katalog ditandai dengan simulasi proses “klik” oleh Pejabat Pembuat Komitmen (PPK) Sekretariat Pemprov Jawa Barat""",963. Positif
703,"964. ""Bandung - LKPP terus menciptakan sistem pengadaan yang terintegrasi. Yang terbaru adalah dengan memasukkan jasa pengiriman PT Pos Indonesia ke dalam e-Katalog untuk semakin memudahkan pengiriman barang dari Kementerian/Lembaga/Pemda kepada pihak penerima barang. https://t.co/GNb3mjAUWV""",964. Positif
704,"965. ""Sekretaris Kemenparekraf / Sekretaris Utama Beparekraf Ni Wayan Giri Adnyani menyampaikn bahwa banyak pelaku usaha yang dibina oleh Kemenparekraf yang akan ditindaklanjuti untuk masuk ke katalog sektoral.""",965. Positif
705,"966. ""“kemudian point-nya adalah bukan hanya tayang, namun produk2 yang sudah tayang harus dibeli.” Ungkap Gatot.""",966. Netral
706,"967. ""Deputi Bidang Monitoring-Evaluasi dan Pengembangan Sistem Informasi LKPP Gatot Pambudhi Poetranto dalam kesempatannya turut mengingatkan, bahwa data pelaku usaha yang diserahkan ke LKPP merupakan pelaku usaha yang produknya memang digunakan oleh pemerintah. https://t.co/kcBVOwlDVU""",967. Positif
707,"968. ""--harapannya dapat semakin mendorong tim parekraf untuk segera onboarding di katalog.” Ujar Setya dalam rapat koordinasi pendampingan pengelolaan Katalog Sektoral di Gedung Sapta Pesona pada Jumat (26/8).""",968. Positif
708,"969. ""“Terima kasih atas concern kepada kemenparekraf yang telah memfasilitasi katalog elektronik sektoral pariwisata dan--""",969. Netral
709,"970. ""Dari jumlah tersebut sebanyak 107 produk merupakan produk dalam negeri (PDN) dengan tingkat komponen dalam negeri (TKDN) dan 246 produk PDN tanpa TKDN.""",
710,"971. ""Saat ini, sebanyak 13 etalase sudah tersedia dalam Katalog Sektoral Pariwisata dan Ekonomi Kreatif dengan jumlah produk yang tayang sebanyak 353 jumlah produk.""",971. Netral
711,"972. ""tidak terkecuali Kementerian Pariwisata dan Ekonomi Kreatif/ Badan Pariwisata dan Ekonomi Kreatif (Kemenparekraf) yang mengelola Katalog Sektoral Pariwisata dan Ekonomi Kreatif.""",972. Netral
712,"973. ""Katalog Elektronik tidak hanya dikelola oleh LKPP, namun untuk Katalog Elektronik Sektoral yang mengelola adalah masing-masing K/L, https://t.co/wYGotGwqOD""",973. Netral
713,"974. ""Katalog Elektornik saat bukan hanya memfasilitasi pelaku usaha nasional, namun juga telah memfasilitasi untuk pelaku usaha sektoral dan lokal untuk bertransaksi dalam PBJP.""",974. Netral
714,"975. ""Jakarta - Katalog Elektronik yang dikembangkan oleh LKPP saat ini menjadi salah satu inovasi pemerintah dalam mendorong perekonomian di Indonesia di tengah pandemi covid-19. https://t.co/SnK6JS83jn""",975. Positif
715,"976. ""serap ilmuAlhamdulillahsemoga bermanfaat dan semakin berkah#apn #apkasi #apkasiexpo2022@eproc.lkpp@lkpp_ri~~~ @ Jakarta International Expo (JIExpo) https://t.co/bijSI5AXkt""",976. Positif
716,"977. ""@edudukun @xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Spek masuk kantong bang""",977. Negatif
717,"978. ""@terangiaku @umbicrypto @xrifanx @pejabrut @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil Kantoe guwe axioo""",978. Negatif
718,"979. ""@CrazyRichPonPes @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut gw bodo amat mau dipakek apa, yg penting ngk nyusahin gw, kalau barang² yg kualitasnya ngk jelas begini, tiba² rusak secara bersamaan itu bikin susah.""",979. Negatif
719,"980. ""@HHHakiki @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Hadeh 🤦🏻‍♂️""",980
720,"981. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Cm buat word,  pdf dan ppt doang ngapain bagus2?""",981. Netral
721,"982. ""@xrifanx @ErrorPasButuh @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Efek P3DN""",982. Netral
722,"983. ""Pimpinan RDP mengapresiasi kinerja yang telah dicapai oleh LKPP. Anggota Komisi XI DPR RI berharap, agar LKPP terus melakukan inovasi di sektor pengadaan barang/jasa pemerintah (PBJP) agar tercipta proses PBJP yang sesuai dengan prinsip pengadaan.""",983. Positif
723,"984. ""Pada kesempatannya, Kepala LKPP juga menyampaikan informasi terkait kemudahan yang diberikan oleh LKPP kepada K/L/PD dan Penyedia untuk onboarding dalam Katalog Elektronik.""",984. Positif
724,"985. ""Kepala LKPP Abdullah Azwar Anas juga menyampaikan hasil monitoring serta evaluasi terkait capaian kinerja LKPP tahun anggaran 2021. https://t.co/tOElOKUmi4""",985. Positif
725,"986. ""Dalam forum yang dihadiri oleh BPS ini, Abdullah Azwar Anas membuka pemaparan dengan menjelaskan keterbukaan informasi mengenai realisasi anggaran LKPP tahun 2021. https://t.co/qM03bXp6E1""",986. Positif
726,"987. ""“Anggaran LKPP ini relatif kecil sesungguhnya, yaitu 155, 84 milyar. Kemudian dari sini kita lihat realisasinya 93,63 % tersisa 9 milyar karena beberapa hal di tahun 2021.” ujar Anas dalam Rapat Dengar Pendapat dengan komisi XI DPR RI di Gedung Nusantara I pada Kamis (25/8/). https://t.co/wasDYKIzsb""",987. Positif
727,"988. ""Jakarta– Sebagai salah satu Lembaga Pemerintahan yang mendapatkan sumber pendanaan dari APBN, LKPP telah mempertanggungjawabkan penggunaan alokasi anggaran tahun 2021 melalui Laporan Keuangan Tahun Anggaran 2021.""",988. Positif
728,"989. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Itu sih yg katanya diagung agungkan sama @LKPP_RI, fakta di lapangan malah terbalik""",989. Negatif
729,"990. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Masa sih harus tkdn kayaknya cm himbauan bukan keharusan""",990
730,"991. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut sumpahh ini bikin kesell""",991. Negatif
731,"992. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Noted, kak 🙏""",992. Positif
732,"993. ""@LKPP_RI Min di booth melayani verifikasi pendaftaran juga gak?""",993. Netral
733,"994. ""--terkait strategi dalam menyusun regulasi dan kebijakan mengenai praktik terbaik pengadaan berkelanjutan yang implementatif di berbagai sektor barang/jasa, serta dapat segera menyiapkan tools yang diperlukan.” Jelas Dwi.""",994. Netral
734,"995. ""“Dengan kegiatan knowledge sharing yang telah berlangsung selama dua hari ini, LKPP dapat memperoleh pengetahuan dan informasi dari mitra pembangunan (ADB)--""",995. Netral
735,"996. ""--pengembangan e-marketplace serta penguatan integritas dan transparansi pengadaan. Keempat pilar ini akan saling terkait dalam membentuk suatu sistem PBJ pemerintah yang kredibel.""",996. Netral
736,"997. ""Dalam paparannya, Direktur Pengembangan Iklim Usaha dan Kerjasama Internasional LKPP Dwi Wahyuni Kartianingsih menjelaskan bahwa terdapat empat pilar pengadaan barang jasa yakni perumusan aturan, penataan kelembagaan dan SDM,--""",997. Netral
737,"998. ""Untuk mendorong terciptanya pengadaan berkelanjutan yang value for money dan berkualitas, LKPP sebagai focal point dalam penyusunan regulasi dan kebijakan terkait pengadaan berkelanjutan tentunya perlu untuk terus memperkaya informasi dan pengetahuan. https://t.co/t7IYzux4VG""",998. Positif
738,"999. ""Pengadaan barang/jasa yang berkelanjutan dapat mencapai nilai manfaat yang sebesar-besarnya (value for money) bagi masyarakat, ekonomi nasional, dan secara signifikan mengurangi dampak negatif terhadap lingkungan dalam keseluruhan siklus penggunaannya.""",999. Positif
739,"1000. ""Jakarta - Sudah saatnya sektor pengadaan barang/jasa dilaksanakan secara berkelanjutan (Sustainable Public Procurement) dengan mendasarkan pada pemenuhan tiga aspek kepentingan yaitu, kepentingan ekonomi, sosial, dan lingkungan. https://t.co/nPfJ0ZcexW""",1000. Positif
740,"1001. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Percayalah.. yang berwenang bikin aturan TKDN gtu, rata2 kalo pengadaan tetep pake mac atau ROG 😅😅""",1001. Netral
741,"1002. ""Untuk diketahui, klinik konsultasi PBJ secara daring juga diselenggarakan oleh LKPP melalui teleconference setiap hari Senin hingga Jum’at yang disesuaikan dengan topik seputar pengadaan barang dan jasa.""",1002. Netral
742,"1003. ""Hingga hari kedua, lebih dari 50 peserta yang datang ke booth LKPP untuk berkonsultasi.""",1003. Netral
743,"1004. ""Kegiatan pada booth Klinik Konsultasi PBJ bekerjasama dengan Asosiasi Pemerintah Kabupaten Seluruh Indonesia (APKASI). Acara ini berlangsung di JI Expo Kemayoran, Hall A sejak Rabu hingga Jumat (24-26, Agustus) dalam rangka APKASI  procurement network  forum dan expo. https://t.co/JDozjn9AOu""",1004. Netral
744,"1005. ""Lain halnya dengan Laomor Situmorang dari UKPBJ Kab. Tapanuli Utara. Ia menayakan tentang prosedur pendaftaran Ujian Kompetensi Level 1 LKPP. ""Ada kebutuhan sertifikasi untuk para staf, sehingga kami ingin tahu prosedur pendaftaran pada jadwal ujian yang diinginkan."" katanya.""",1005. Netral
745,"1006. """"Jawaban petugas yang di lokasi sangat jelas dan sangat membantu kami."" kata Sri.""",1006. Netral
746,"1007. ""Salah satu peserta dari booth klinik konsultasi LKPP asal Kabupaten Sleman. Sri Rahayu bertanya terkait dengan proses pembelian melalui katalog elektronik, yakni untuk produk yang sama pada katalog nasional dan katalog lokal. https://t.co/OunUqYNztk""",1007. Netral
747,"1008. ""Peserta yang berasal dari berbagai daerah di Indonesia ini menyampaikan pertanyaan seputar tantangan yang dihadapi dalam proses pengadaan barang dan jasa pada masing - masing daerahnya. https://t.co/dbewDSLAtp""",1008. Netral
748,"1009. ""Jakarta - Animo baik ditunjukan oleh peserta klinik konsultasi yang memenuhi booth Klinik Konsultasi LKPP pada pameran di JI Expo Kemayoran, Kamis (25/08) di Jakarta. https://t.co/GFPxhfpJVZ""",1009. Netral
749,"1010. ""@yusuf_hg @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut sebentulnya bukan masalah harga yg utama, tp emg gak suka sama produk yg ngk jelas track recordnya.berembel² produk dalam negeri doang.""",1010. Netral
750,"1011. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Tawar lah, wajib itu ditawar, Itu bukan fix price. Udah bener lewat e-katalog""",1011. Netral
751,"1012. ""Menindaklanjuti hal tersebut, LKPP bersama Kementerian Keuangan, Bappenas, Kemendagri, dan Kemenko Marves berkolaborasi menghasilkan sistem yang terpadu antara SiRUP, Sakti, dan SIMDA.""",1012. Netral
752,"1013. ""Anas menambahkan, Presiden Jokowi juga mengarahkan agar LKPP dapat membangun sistem pengadaan yang tersistem dan terintegrasi.""",1013. Netral
753,"1014. ""Dengan diberlakukannya penyederhanaan proses tersebut, saat ini LKPP telah menayangkan lebih dari 600.000 produk yang dapat dimanfaatkan pemerintah dalam memenuhi pengadaanya.""",1014. Positif
754,"1015. ""Anas memaparkan, Katalog Elektronik sebagai ekosistem PBJP yang ramah terhadap pasar dan pihak-pihak yang terkait di dalamnya.""",1015. Netral
755,"1016. ""“Nah sekarang syarat-syarat yang berat telah kita potong, dan semua Kabupaten/Kota sekarang sudah punya e-Katalog Lokal. Hasilnya sekarang sudah banyak produk daerah yang masuk,--""",1016. Positif
756,"1017. ""Demikian pula untuk Katalog Elektronik Nasional, juga dilakukan pemangkasan birokrasi dari delapan menjadi dua tahap.""",1017. Positif
757,"1018. ""Anas mengatakan, sesuai arahan Presiden Jokowi dalam mewujudkan transformasi digital pada pengadaan pemerintah, LKPP telah memotong mata rantai yang panjang dalam proses penayangan produk di Katalog Elektronik Lokal yang semula terdapat sembilan tahapan menjadi dua tahap.""",1018. Positif
758,"1019. ""Melalui pendekatan tersebut, mekanisme yang dijalankan semakin efektif dan efisien untuk menciptakan kompetisi yang sehat antar penyedia, dan lebih lanjut pemerintah dapat memanfaatkan alokasi anggarannya untuk memutar roda perekonomian dalam negeri.""",1019. Positif
759,"1020. ""Kepala LKPP Abdullah Azwar Anas menyampaikan, saat ini LKPP terus mengembangkan ekosistem pengadaan barang/jasa pemerintah melalui pendekatan market friendly yang pro produk dalam negeri dan UMK-Koperasi. https://t.co/PzCf3wvWcB""",
760,"1021. ""Jakarta - Menindaklanjuti arahan Presiden Joko Widodo dalam Rapat Terbatas (Ratas) yang diselenggarakan di Istana Merdeka RI, Kamis (25/8/2022),""",1021. Netral
761,"1022. ""@JjHerlambang @xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Nahhh ini""",1022. Netral
762,"1023. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut PPK, PPBJ &amp; Penyedia tidur nya nyenyak mimpi nya indah""",1023. Positif
763,"1024. ""@artinya_umbi2an @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Gabisa guys, gw pengenya juga gitu 😭 https://t.co/NKBFMU59iw""",1024. Negatif
764,"1025. ""@arcade2232 @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Penerapan TKDN software ini masih bias dan masoh banyak masalah, makanya produk yg ""diakali"" pakai TKDN software belum ada di E-katalog terutama laptop n PC, klo Tab n Smartphone banyak yg udah tembus""",1025. Netral
765,"1026. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Pe-el aja udaaaah""",1026. Positif
766,"1027. ""@HHHakiki @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Aturan terbaru harus mendahulukan yg TKDN / PDN, emg masih ada MSI, HP, ASUS, tp klo gw maksain ambil itu, nanti jadi temuan BPK gw juga yg ngeri""",1027. Negatif
767,"1028. ""@edudukun @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut ganti kata ""Zuma"" dengan ""Valorant""""",1028. Positif
768,"1029. ""@umbicrypto @pejabrut @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil Veriton paling mending, tp paling malesin indennya""",1029. Negatif
769,"1030. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Tkdn itu cuma hardware atau bisa tambahan sama software si? Kalo sama software paling cuma banyak bundle software aja makanya bisa diatas tkdn""",
770,"1031. ""@angin_maj @xrifanx @pejabrut @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil Waduh lama yak ? Mana mau pengadaan bulan 10 🥲""",1031. Netral
771,"1032. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut @LKPP_RI min itu harganya bisa dinego ga sih?""",1032. Netral
772,"1033. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Buat instal game zuma, bisa?""",1033. Netral
773,"1034. ""@rizqi_agti @xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Waduh...""",1034. Netral
774,"1035. ""@umbicrypto @xrifanx @pejabrut @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil kantorku kbnyakn pke acer veriton😅""",1035. Netral
775,"1036. ""@umbicrypto @xrifanx @pejabrut @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil perlu inden berbulan-bulan""",1036. Netral
776,"1037. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut hehehee""",1037. Netral
777,"1038. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Heran barang produk dalam negeri tapi harga rasa luar negeri""",1038. Negatif
778,"1039. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Maksudnya gimana? Masi ada kok merek2 kayak hp, acer, asus, msi. Gw biasanya cari d official store marketplace dpt tipe nya baru search di ekatalog""",1039. Positif
779,"1040. ""@xrifanx @pejabrut @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil hrgnya malah ga wajar dibanding hrg pasar, 🙃🙃""",1040
780,"1041. ""@edudukun @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut intinya menyedihkan""",1041. Netral
781,"1042. ""@propagandalf__ @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut menghindari korupsi??wong vendor tiap upload barang dipalak kok ngehindari korupsi dari mananya 🤔🤔""",1042. Negatif
782,"1043. ""@pinggirjalantol @Trollbukantroll @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut intinya (maaf) sampah semua""",1043. Negatif
783,"1044. ""@HHHakiki @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut masalahnya harus TKDN atau PDN 😭😭""",1044. Netral
784,"1045. ""@ErrorPasButuh @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Gw pengennya gitu, entah ini atasan kekeh minta di E-katalog, takut jadi temuan katanya""",1045. Netral
785,"1046. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut Pernah ketemu batuan netbuk dari pusat, ga ada segel. Hedeh,...""",1046. Negatif
786,"1047. ""@xrifanx @LKPP_RI @PNS_Garis_Lucu @pns_it @PNS_Ababil @pejabrut 14jt spek apaan begitu? 🤣😅""",1047. Netral
787,"1048. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut 😅🤣, cariin kamera sama lensa yang TKDN donk 🙈""",1048. Netral
788,"1049. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Cc: @acepdokhe""",1049. Netral
789,"1050. ""@xrifanx @PNS_Ababil @LKPP_RI @PNS_Garis_Lucu @pns_it @pejabrut Itulah enakan melalui penunjukkan langsung, selain bisa request barang dan spek yg dimau..kita jg bisa mark up harga 🤭""",10
790,"1071. ""“Dari sini, saya harap kita dapat ter-expose terkait isu-isu pengadaan berkelanjutan, sehingga menjadi acuan bagi kita dalam menyusun regulasi dan kebijakan pengadaan berkelanjutan yang tepat dan dapat langsung diimplementasikan.” Kata Sarah.""",1071. Netral
791,"1072. ""--proses bisnis, sistem, dan mengelola sumber daya manusia PBJ dalam pengadaan berkelanjutan.""",1072. Netral
792,"1073. ""Pada kesempatan tersebut, Deputi Bidang Pengembangan Strategi dan Kebijakan LKPP Sarah Sadiqa menjelaskan, bahwa exchange knowledge antara LKPP dengan ADB diharapkan dapat memberikan lesson learned untuk LKPP memperoleh strategi yang tepat dalam menyusun regulasi,-- https://t.co/vpXcg11wxJ""",1073. Netral
793,"1074. ""mempersiapkan pelaku usaha sebagai penyedia barang/jasa berkelanjutan, dan meningkatkan kapasitas pembuat kebijakan dalam penyusunan pedoman pengadaan berkelanjutan yang cukup teknis dan luas untuk diterapkan pada berbagai jenis pengadaan.""",1074. Netral
794,"1075. ""Pertukaran informasi dan pengetahuan terkait pengadaan berkelanjutan diinisiasi oleh LKPP bekerja sama dengan ADB dalam rangka meningkatkan kesadaran pelaku pengadaan pemerintah tentang pentingnya pengadaan yang berkelanjutan,""",1075. Netral
795,"1076. ""Jakarta - Mengatasi berbagai tantangan dalam mewujudkan pengadaan berkelanjutan, LKPP bersama Asian Development Bank (ADB) menyelenggarakan Knowledge Sharing: “Best Practice on Sustainable Public Procurement” pada Rabu (24/8).""",1076. Netral
